image_id,labels,transcriptions
406,0,~Tell about your friends??? harshan _ Loosu Kaxoi bro yellam LE VEL WEMES = = VE;^ LFVEL
774,0,Prakash Mc Just now Evening Leo trailer paathuttu thoongurom Naalaiku Loki SO2EO1 paakkurom evening Ayalaan teaser uhh aprm songs ketutu thoonga vendithaan ~9 Thambi Real Life nu onnu irukku paah இூ
990,0,ELFEPELIZ Oruthan unna daily panran na. Avan un mela paasama irukan nu artham da Tag
1733,0,இருப்பதைக்கொண்டு மகிழ்வுடன் வாழ கற்றுக்கொள்ள வேண்டும் . 0
1679,0,/09 LUUII FELLOW HEHE singa itho thono theditu irukenga *SGatus guys 0 Me pennee
1611,0,Hubby : முருகனுக்கு இரண்டு பொண்டாட்டி தெரியும்ல..  Wife : பாஞ்சாலிக்கு  ஐஞ்சு புருசன் தெரியும்ல !! அக்னிச் சிறகே...
1081,1,~when girls only few likes for +heir posis I- *ara gurai dress weoring picfures Idha thana theditu iruka @mr tamil pasanga *ginls ger
1411,1,When searching for dropped there She : dei dowser ku veliya neelama thongudh enna da? Me thoftu paaru theriyu. She chiicii.adhu unfoaman nu sollavendiya dhanell Her Mindvoice GILMATAMILMEMES PhotoGrid Payyan dass gavanichut irukan. silent ah sappi pathrulam penளl
1529,0,ஒருத்தி தண்ணியபோட்டு தமிழ்நாட்டு மானத்த ரோட்ல நிறுத்தவ PIa ச்பபடuச னm இன்னொ ருத்தி உலகம்பூரா கலாச்சாரத்த பரப்புனா இவங்க peta உறுப்பினர்கள் =@
344,0,Muthu Kutti Just now Apro enna macha spl uh lunch ku chicken ah mutton ah?? Thayir nga thayir satham #muthumc PWID TALAIES
302,0,Mc Muriel Just now nee mattum illana pala edathula asingapattu mental peace ah tholachiruppen da #mc_muriel Phone
1389,1,மபன் சாமம் Enna anna nadu hall sari amma vanthura la oumba sollra pooranga vaaila vidu HORNY ACTRESS vegama aaatl vaalla Ayoo enna anna ivlo Kanji ah outhu anna kanjl ah vaalla nirapitta
634,0,Amma Dei inaiku sivarathiri night full ah thoongama iruka mudiyuma Me : vishal_sammy Im Batman. LEWU MEWE$ LFV[L
516,0,When His/ Her call line is always You : ச5 LFVEL AFRIN mt @--
1480,0,1-9-2023 ஈ5 வருடம் !915 பாத்ரபதம் 10 கேழ்வரகு கூழ் பருகினால் பித்தம் தணியும் சோபகிருது SDP NRI சஃபர் 14 இராசிபலன் ஆவணி 15 வெள்ளி தேய்பிறை 244/ 121 மேஷம் திடம் தேய். துவிதியை 54.06 கா 03.42) பூரட்டாதி 3152 (மா 06.49) தியாஜ் 5435 ரிஷபம் மறதி அகஸ் 30.35 சித்த சங்கரன்கோவில் ஸ்ரீகோமதியம்மன் தங்கப் பால மிதுனம் எதிர்ப்பு தரிசனம் திருத்தணி ஸ்ரீமுருகப் பெருமான் கிளி வாரசை சேுவ ~டகம் நலம் திருவிடைமருதார் பிரகக்குசாம்பிகை புறப்பாடு சிம்மம் வெற்றி நல்லநேரம் கௌநநெ பராகு குளிகை எமக்டம் ஈன்னி தடங்கல் கI 9.15-10.15 12.15-1.15 10.30 07.30 03.00 துலாம் ஆசை மால 4;#5-5.+5 6.30-7.30 12.00 09.00 04.30 வி நட்பு சனடச மற்கு சிம்ம லக்கம் சந்திராஷ்டமம் + ப= சி தனுசு ஈல் பகாரம் வெஸ்லம் பருப்பு P 55 ஆயில்யம் மகரம் சகவனம் ~்ம் 1.30-3 சூரிய யம் 6.04 மகம் ம5 0= கும்பம் வரலு அ வடும்பும் பப வல ~ம் பம் பிசு ~004^9 என்னங்க மளிகை கடைக்கு / வாடகைக்கு பாலுக்கு 1ம் தேதி அப்புறம் 8 8 8 எல்லாத்துக்கும் வந்துடுத்தா.. // பணம் வேணுங்க. IVP memes ரூச்சி கலம் வி . 0990
154,0,My mind is outta nowhere at 12.30 am in a loop mode: Naan ready dhan varava annen naan erangi varava seendaadhappa tovv to to tovv tototovvv Me: மட LEVEI MEMES = = VE*^ LEVFL
160,0,Ramesh Bala @rameshlaus 2h #Partner : A fantasy comedy movie For the Masses  @Aadhiofficial & @ihansika have done well @iYogiBabu is in his usual self He and Hansika are involved in the fantasy part. Lot of other comedians Theatre la yelarum semmaya sirichi sirchi Enjoy panranga polayae
1510,1,மீம்ஸ்தமிழ் wife நா ஊருக்கு போய்ட்டா நீங்க சாப்பாட்டுக்கு என்ன பண்ணுவிர Husband சாப்பாடு கெடக்குது மனுச நிம்மதி தான் முக்கியம் #his wife
1591,1,நீ சமையல் பண்ணுறது ஈசி ப்பானு சொல்லுறத கூட பொருத்துக்குவேன். ஆனா சுடு தண்ணிய போட்டு வந்து டேஸ்ட் பாருங்கப்பானு கொடுப்ப பாரு அத தாம்மா தாங்கிக்க முடியாது lirtle princess
1310,1,ippothan da un amma solitu pora en pullaiku vaai la viral vecha kuda kadika theriyathu nu periyamma athukulla vanthu vaadi munda malli poo vechu mood ethura vanthu oombu nu koopdura nee
1629,0,Bioo Nan thimiru Pudichavan Gilrs Bio~ G:Qtamரி micmcsy Boys _funny
1377,1,Athu ena palakam sir Project Ia thappu panna velaya vittu thookarthu hmmmm Engalukum thooka vekka theriyum pakuringala hmmmm ??????
1039,1,ன்னொருத்தன் சுண்டு விரல் பட்டா கூட ச*துருவன்டா ன்னு சொன்னா ப்ப மூனாவது குழந்தைக்கு முழுகாம ருக்காளாம் @Nainar MC
34,0,#AanandhamKoothadum video song from #Bakasuran Movieis out ! WSKW Snehan lyrics Sam cs musical la Appa ponnu Song na sollava venum .. Semmayairuku
48,0,12.00 am Dei naan paka epdirukan 12:36 am Ne super la 12:37 am Epo paru manasa thirudikite iru 12:37 am 12:37 am Thirutu k 12:37 am11 Enna 12:38 am Thirudi solla vandhan auto crct agiduchidi 12:38 am o'hi
1667,0,பெண்களுக்கு மட்டும் நகர பேருந்தில் இலவச பயணம் 0 ண்கள் ஏண்டா ஆம்பிலைங்க என்ன டா பாவம் பண்ணோம்
815,0,Me keeps few chilli chicken piece to street *Next day* M Annae vanakam  dog . ewe $ Pr<தபப
800,0,Sridhar Kuruvilla Just now *People rushing to buy IPhone 15 and Waiting for Bigbillion Great Indian sale to buy phones me Who have a Phone Charger that charges only if keep it an particular angle @SridharKuruvilla day
167,0,ISRO : Oru murai than thavarum _vishal_ sammy_
208,0,Me calling everyone in my team Manager: Enga Team meeting ah? mt mt GoogA Meeting ah? Lunch polam nu kupten o/ VERA LEVEL MEMES pa? LEVEL MEMES _ = = VE; ^ LEVEL
759,0,NiAnil nunenacha NaAnil Ni Aamai nu nenacha Na Aamai Ni mentalan nu nenacha Na mentalan Ni Balli nu nenacha Na Balli Ni Thavakkalanu nenacha Na Thavakkalai Nikutty Rajini nu nenacha Na kutty Rajini SUN hPUIIOI NRT 00WMONDNOW
1520,1,Wife : நான்ஊருக்கு போய்ட்டா சாப்பாட்டுக்கு என்னங்க பண்ணுவீங்க Hus: சாப்பாடு கெடக்குது சாப்பாடு. மனுசனுக்கு நிம்மதி தான முக்கியம்
1202,1,PIDIVIIU பக்கத்துவீட்டு பொணஸுை ஆண்ட்டி உங்க பையனுக்கு உடம்பு சரியில்லைன்னு கேள்வி பட்டேன் My mom Me ஆமாம ரெண்டு நாள வயித்தால போகுது ! பேதி ஒரே
647,0,LEGEND movie streaming now in HOTSTAR EAGL Innum ennada paakureenga. Sattu puttunu ellam HOTSTAR pakkam vaangada
478,0,Bus driver after crossing the traffic Puyal vegathula poitu irukken kurukka manal lorry edhum varama paathuka da aanadavaaa  LEVEL MEME$ = = LEVEL
233,0,Muthu Kutti Just now Harris Jayaraj ஊ ருக்குள் அனைவரும் உன்னை கண்டு நடுங்க வீட்டினில் நீ ஒரு குழந்தையாய் சிணுங்க! #muthumc Piewaiex
1108,1,மைலு மாமா நீங்க காலைல வெந்நீர் குடிக்கனும் அப்பதான் உடம்பு நல்லா இருக்கும் jஸணyelப மாமா நான் குடுச்சுடுதான் கேன் மைலு. நீதான் அத காபினு சொல்லுற அதுக்கு நா என்ன பண்ணுறது
120,0,After watching Kushi Me to fake negative reviewers~ JAJU Avan kedakuran padam nallairuku!
607,0,Dharshan Just now Avan oda own videos pathu adikiran paaru avan dhan unmaiyana Elandhaari paya dharshan mt 75 Pa LE VFL MEMES  = VE;^ LFVEL Pr
360,0,Rahman Mc Just now *me finnally trying to peacefully. in my ears Rahmgne unnathan  unnathaannn sleep im Hey
1552,0,மனைவி: என்னங்க ஏதாவது விலங்குகள் பூங்காவிற்கு கூட்டிட்டு போங்க.. கணவன் சரி கிளம்பு. மனைவி: எங்க போகலாம்? le Tர கணவன்: உங்க வீட்டுக்குத்தான்
211,0,Dream until it becomes true ndradha thappa purinjitu verum dream mattume panitu irukaan adha nirutha solungalen da mt LEVEL MEMES = = VER^ L[VEL
1420,1,அம்மா நீ பார்க்குற பார்வையே சரி ல்லை ஆனா நீ நினைக்கிற மாதிரி லலை அந்த ஆளு கதற கதற செய்வான் அம்மா மகள் வளே ஆறடி உலக்கையே வந்தாலும் என் ண்டைல அடங்கித்தான் போகனும் போடி
354,0,Muthu Kutti Just now Vidu vidu annae nalla aaditu irukaru #muthumc
1062,1,மனைவி பக்கத்து வீட்டு அக்கா கூப்டாங்க போயிட்டு பத்து நிமிசத்துல வந்துடுறேங்க கணவன் பத்து நிமிசத்துல வந்துருவியா. மனைவி வந்துருவேங்க அடுப்புல வெச்சிருக்குறதை அரைமணி நேரத்துக்கு ஒரு முறை விடுங்க கிண்டி
1573,0,Abu 5d Unaku side mirror um paaka theriyala Road Lane um maara theriyala break pudika theriyama road Ia kaala thechutu poi niruthara Unaku lam edhuku bike uh enna dhairiyathula nee city ulla lam otraiyo W sundomA!Js யith cheir scooty
640,0,போன் எடுக்க இவ்ளோ நேரமான்னு சாந்தமா தான்டா கேட்டேன் எவ உடனேபோன் எடுக்குறாளோ அவளுக்கு போன்பன்னி பேசுன்னு பொசுக்குன்னு கட்பன்னிட்டா
